工場,製品ID,パターン,製品名,販売先,原料CD,原料名,製造所,補正区分,配合量(kg),秤量区分,秤量場所,投入G番号,投入G名称,使用状況,備考
ゆめが丘工場,437,5,新小児用セイヨン内服液,自社,421,HCO-60(医薬用)(ポリオキシエチレン硬化ヒマシ油),日本サーファクタント工業㈱,通常,4,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】セカンドソース:(三菱)無水カフェイン、カンゾウエキス-L2 最終承認日:2024.09.17
ゆめが丘工場,437,5,新小児用セイヨン内服液,自社,494,無水カフェイン(三菱ケミカル),三菱ケミカル㈱,通常,1.25,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】セカンドソース:(三菱)無水カフェイン、カンゾウエキス-L2 最終承認日:2024.09.17
ゆめが丘工場,437,5,新小児用セイヨン内服液,自社,5,dl-メチルエフェドリン塩酸塩,アルプス薬品工業㈱,通常,0.75,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】セカンドソース:(三菱)無水カフェイン、カンゾウエキス-L2 最終承認日:2024.09.17
ゆめが丘工場,437,5,新小児用セイヨン内服液,自社,625,ドリンクフレーバー №6584,橘香料㈱,通常,1.423,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】セカンドソース:(三菱)無水カフェイン、カンゾウエキス-L2 最終承認日:2024.09.17
ゆめが丘工場,437,5,新小児用セイヨン内服液,自社,755,カンゾウエキス(カンゾウエキス-L2),日本粉末薬品㈱,通常,20,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】セカンドソース:(三菱)無水カフェイン、カンゾウエキス-L2 最終承認日:2024.09.17
ゆめが丘工場,437,5,新小児用セイヨン内服液,自社,77,エタノール,コニシ㈱,通常,4.076,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】セカンドソース:(三菱)無水カフェイン、カンゾウエキス-L2 最終承認日:2024.09.17
ゆめが丘工場,437,5,新小児用セイヨン内服液,自社,9,ソルビトールS(日本薬局方 D-ソルビトール液),物産フードサイエンス㈱,通常,100,前添,えき工場1F,1,端数,使用終了,(使用終了)【品証チェック済】セカンドソース:(三菱)無水カフェイン、カンゾウエキス-L2 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,133,クエン酸水和物,昭和化工㈱(南さつま工場),通常,0.6,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,136,クエン酸ナトリウム水和物,昭和化工㈱(南さつま工場),通常,2.5,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,159,クロルフェニラミンマレイン酸塩,金剛化学㈱,通常,0.12,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,162,ラヂオライト #200,昭和化学工業㈱,通常,2,前添,えき工場1F,1,プレコート用,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,239,スクラロース(P),三栄源エフ・エフ・アイ㈱,通常,0.3,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,248,グラニュ糖 GN,DM三井製糖㈱,通常,400,前添,えき工場1F,1,端数,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,285,デキストロメトルファン臭化水素酸塩水和物,Jiangsu Baozong & Baoda,通常,0.8,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,286,デハイドロ酢酸S・台糖(デヒドロ酢酸ナトリウム),㈱タイショーテクノス,通常,0.75,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,363,（使用終了）エチルパラベン(パラオキシ安息香酸エチル),みどり化学㈱,通常,0.05,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,366,FP パラオキシ安息香酸プロピル,上野製薬㈱,通常,0.05,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,405,日本薬局方 プロピレングリコール,㈱ADEKA,通常,10.38,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,41,アセトアミノフェン(Powder),Granules India,通常,15,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,421,HCO-60(医薬用)(ポリオキシエチレン硬化ヒマシ油),日本サーファクタント工業㈱,通常,4,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,5,dl-メチルエフェドリン塩酸塩,アルプス薬品工業㈱,通常,0.75,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,625,ドリンクフレーバー №6584,橘香料㈱,通常,1.423,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,755,カンゾウエキス(カンゾウエキス-L2),日本粉末薬品㈱,通常,20,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,761,無水カフェイン(CSPC),CSPC社(日本バルク薬品㈱),通常,1.25,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,77,エタノール,コニシ㈱,通常,4.076,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,6,新小児用セイヨン内服液,自社,9,ソルビトールS(日本薬局方 D-ソルビトール液),物産フードサイエンス㈱,通常,100,前添,えき工場1F,1,端数,使用終了,(使用終了)【品証チェック済】無水カフェイン(CSPC) 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,133,クエン酸水和物,昭和化工㈱(南さつま工場),通常,0.6,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,136,クエン酸ナトリウム水和物,昭和化工㈱(南さつま工場),通常,2.5,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,159,クロルフェニラミンマレイン酸塩,金剛化学㈱,通常,0.12,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,162,ラヂオライト #200,昭和化学工業㈱,通常,2,前添,えき工場1F,1,プレコート用,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,239,スクラロース(P),三栄源エフ・エフ・アイ㈱,通常,0.3,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,248,グラニュ糖 GN,DM三井製糖㈱,通常,400,前添,えき工場1F,1,端数,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,285,デキストロメトルファン臭化水素酸塩水和物,Jiangsu Baozong & Baoda,通常,0.8,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,286,デハイドロ酢酸S・台糖(デヒドロ酢酸ナトリウム),㈱タイショーテクノス,通常,0.75,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,363,（使用終了）エチルパラベン(パラオキシ安息香酸エチル),みどり化学㈱,通常,0.05,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,366,FP パラオキシ安息香酸プロピル,上野製薬㈱,通常,0.05,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,405,日本薬局方 プロピレングリコール,㈱ADEKA,通常,10.38,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,41,アセトアミノフェン(Powder),Granules India,通常,15,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,421,HCO-60(医薬用)(ポリオキシエチレン硬化ヒマシ油),日本サーファクタント工業㈱,通常,4,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,625,ドリンクフレーバー №6584,橘香料㈱,通常,1.423,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,755,カンゾウエキス(カンゾウエキス-L2),日本粉末薬品㈱,通常,20,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,761,無水カフェイン(CSPC),CSPC社(日本バルク薬品㈱),通常,1.25,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,77,エタノール,コニシ㈱,通常,4.076,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,778,dl-メチルエフェドリン塩酸塩,協和ファーマケミカル㈱,通常,0.75,前添,えき工場1F,1,,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
ゆめが丘工場,437,7,新小児用セイヨン内服液,自社,9,ソルビトールS(日本薬局方 D-ソルビトール液),物産フードサイエンス㈱,通常,100,前添,えき工場1F,1,端数,使用終了,(使用終了)【品証チェック済】メチルエフェドリン塩酸塩(協和) 作成日:2024.06.17 最終承認日:2024.09.17
